TicketID,Fecha,Ruta,Fecha-Ruta,Producto,Cantidad,PrecioUnit,Pasajeros,ObjetivoVentas,DiaSemana
2330,2024-02-28,MAD-PMI,2024-02-28_MAD-PMI,Agua,3,2.68,130,1817,Wednesday
2330,2024-02-28,MAD-PMI,2024-02-28_MAD-PMI,Bocadillo,1,9.9,130,1193,Wednesday
2331,2024-02-28,MAD-PMI,2024-02-28_MAD-PMI,Agua,3,2.34,130,1923,Wednesday
2331,2024-02-28,MAD-PMI,2024-02-28_MAD-PMI,Bocadillo,3,10.08,130,981,Wednesday
2332,2024-02-28,MAD-PMI,2024-02-28_MAD-PMI,Café,3,4.11,130,1900,Wednesday
2333,2024-02-28,MAD-PMI,2024-02-28_MAD-PMI,Bocadillo,1,9.56,130,709,Wednesday
2334,2024-02-28,PMI-MAD,2024-02-28_PMI-MAD,Refresco,2,3.37,97,1796,Wednesday
2334,2024-02-28,PMI-MAD,2024-02-28_PMI-MAD,Café,3,4.08,97,1847,Wednesday
2335,2024-02-28,PMI-MAD,2024-02-28_PMI-MAD,Agua,3,2.27,97,963,Wednesday
2336,2024-02-28,PMI-MAD,2024-02-28_PMI-MAD,Refresco,2,3.08,97,1999,Wednesday
2336,2024-02-28,PMI-MAD,2024-02-28_PMI-MAD,Cerveza,2,7.87,97,963,Wednesday
2337,2024-02-28,MAD-AGP,2024-02-28_MAD-AGP,Bocadillo,2,10.15,206,1136,Wednesday
2338,2024-02-28,MAD-AGP,2024-02-28_MAD-AGP,Refresco,1,3.24,206,1422,Wednesday
2338,2024-02-28,MAD-AGP,2024-02-28_MAD-AGP,Bocadillo,1,10.28,206,1126,Wednesday
2338,2024-02-28,MAD-AGP,2024-02-28_MAD-AGP,Cerveza,2,8.05,206,1644,Wednesday
2339,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Café,1,3.77,171,1599,Wednesday
2339,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Agua,3,2.97,171,790,Wednesday
2340,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Bocadillo,1,9.87,171,1095,Wednesday
2340,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Café,1,3.83,171,1039,Wednesday
2340,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Refresco,2,3.82,171,1767,Wednesday
2341,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Refresco,1,3.63,171,846,Wednesday
2341,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Cerveza,2,7.98,171,1632,Wednesday
2342,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Cerveza,1,7.75,171,1823,Wednesday
2342,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Agua,3,2.83,171,690,Wednesday
2343,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Snack,1,5.88,171,1303,Wednesday
2343,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Agua,1,2.33,171,1712,Wednesday
2343,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Refresco,2,3.91,171,1262,Wednesday
2344,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Café,1,3.57,171,866,Wednesday
2345,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Café,1,3.73,171,1521,Wednesday
2345,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Snack,1,6.47,171,1232,Wednesday
2345,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Cerveza,1,8.1,171,1215,Wednesday
2346,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Agua,3,2.73,171,764,Wednesday
2346,2024-02-28,AGP-MAD,2024-02-28_AGP-MAD,Cerveza,2,8.41,171,1560,Wednesday
2347,2024-02-28,BCN-PMI,2024-02-28_BCN-PMI,Refresco,2,3.16,187,1514,Wednesday
2347,2024-02-28,BCN-PMI,2024-02-28_BCN-PMI,Café,3,4.13,187,671,Wednesday
2348,2024-02-28,BCN-PMI,2024-02-28_BCN-PMI,Bocadillo,1,10.38,187,635,Wednesday
2349,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Bocadillo,2,9.6,133,1559,Wednesday
2350,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Refresco,3,3.44,133,1867,Wednesday
2350,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Agua,1,2.42,133,692,Wednesday
2351,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Cerveza,2,7.55,133,1020,Wednesday
2351,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Snack,3,5.56,133,903,Wednesday
2351,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Agua,3,2.84,133,1012,Wednesday
2352,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Snack,2,6.11,133,909,Wednesday
2352,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Cerveza,3,7.57,133,1476,Wednesday
2353,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Agua,3,2.86,133,781,Wednesday
2353,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Snack,2,5.96,133,1656,Wednesday
2353,2024-02-28,PMI-BCN,2024-02-28_PMI-BCN,Bocadillo,2,9.58,133,1580,Wednesday
2354,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Café,3,4.1,69,697,Thursday
2354,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Bocadillo,2,9.68,69,1151,Thursday
2354,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Refresco,2,3.95,69,1557,Thursday
2355,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Bocadillo,3,10.34,69,1085,Thursday
2355,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Agua,2,2.69,69,1595,Thursday
2355,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Snack,1,6.13,69,920,Thursday
2356,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Refresco,2,3.92,69,1151,Thursday
2356,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Snack,2,6.39,69,696,Thursday
2356,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Agua,3,2.97,69,1951,Thursday
2357,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Bocadillo,1,10.14,69,1487,Thursday
2357,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Agua,1,2.69,69,1500,Thursday
2357,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Café,2,3.68,69,1481,Thursday
2358,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Refresco,1,3.15,69,762,Thursday
2358,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Cerveza,1,7.67,69,1142,Thursday
2359,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Café,3,4.14,69,951,Thursday
2359,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Agua,3,2.67,69,1010,Thursday
2360,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Snack,1,5.77,69,676,Thursday
2360,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Refresco,3,3.02,69,1680,Thursday
2360,2024-02-29,MAD-BCN,2024-02-29_MAD-BCN,Café,2,3.77,69,1903,Thursday
2361,2024-02-29,BCN-MAD,2024-02-29_BCN-MAD,Bocadillo,2,10.38,164,1506,Thursday
2362,2024-02-29,BCN-MAD,2024-02-29_BCN-MAD,Bocadillo,1,10.29,164,1589,Thursday
2363,2024-02-29,BCN-MAD,2024-02-29_BCN-MAD,Bocadillo,2,10.19,164,1274,Thursday
2363,2024-02-29,BCN-MAD,2024-02-29_BCN-MAD,Cerveza,3,7.74,164,1564,Thursday
2363,2024-02-29,BCN-MAD,2024-02-29_BCN-MAD,Agua,3,2.96,164,1647,Thursday
2364,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Café,3,4.12,230,767,Thursday
2365,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Snack,3,6.44,230,669,Thursday
2366,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Snack,3,5.87,230,1607,Thursday
2366,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Cerveza,1,8.43,230,1737,Thursday
2367,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Agua,2,2.19,230,1156,Thursday
2367,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Snack,2,5.6,230,1498,Thursday
2368,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Snack,3,5.64,230,1552,Thursday
2368,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Bocadillo,3,10.21,230,778,Thursday
2369,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Bocadillo,3,10.49,230,974,Thursday
2369,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Agua,2,2.31,230,671,Thursday
2369,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Refresco,2,3.82,230,897,Thursday
2370,2024-02-29,MAD-PMI,2024-02-29_MAD-PMI,Café,2,4.07,230,720,Thursday
2371,2024-02-29,PMI-MAD,2024-02-29_PMI-MAD,Cerveza,3,7.76,184,1208,Thursday
2372,2024-02-29,PMI-MAD,2024-02-29_PMI-MAD,Café,3,3.93,184,1596,Thursday
2372,2024-02-29,PMI-MAD,2024-02-29_PMI-MAD,Agua,1,2.52,184,810,Thursday
2373,2024-02-29,PMI-MAD,2024-02-29_PMI-MAD,Agua,3,2.32,184,1469,Thursday
2373,2024-02-29,PMI-MAD,2024-02-29_PMI-MAD,Snack,3,6.33,184,1964,Thursday
2373,2024-02-29,PMI-MAD,2024-02-29_PMI-MAD,Cerveza,2,8.17,184,637,Thursday
2374,2024-02-29,MAD-AGP,2024-02-29_MAD-AGP,Snack,2,5.85,72,1112,Thursday
2374,2024-02-29,MAD-AGP,2024-02-29_MAD-AGP,Agua,1,2.95,72,1483,Thursday
2375,2024-02-29,MAD-AGP,2024-02-29_MAD-AGP,Agua,2,2.79,72,1131,Thursday
2376,2024-02-29,MAD-AGP,2024-02-29_MAD-AGP,Cerveza,1,7.95,72,1484,Thursday
2376,2024-02-29,MAD-AGP,2024-02-29_MAD-AGP,Snack,2,6.19,72,868,Thursday
2377,2024-02-29,MAD-AGP,2024-02-29_MAD-AGP,Bocadillo,3,9.53,72,1629,Thursday
2377,2024-02-29,MAD-AGP,2024-02-29_MAD-AGP,Agua,1,2.57,72,771,Thursday
2378,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Snack,2,6.45,212,1930,Thursday
2378,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Café,2,4.32,212,1061,Thursday
2379,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Refresco,3,3.81,212,1230,Thursday
2379,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Cerveza,3,8.03,212,744,Thursday
2379,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Agua,1,2.32,212,1565,Thursday
2380,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Snack,1,5.84,212,800,Thursday
2381,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Snack,1,5.66,212,1112,Thursday
2382,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Cerveza,3,8.44,212,1517,Thursday
2383,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Café,1,4.26,212,1024,Thursday
2384,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Snack,3,5.64,212,1035,Thursday
2384,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Cerveza,1,8.33,212,1065,Thursday
2385,2024-02-29,AGP-MAD,2024-02-29_AGP-MAD,Agua,2,2.21,212,1994,Thursday
2386,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Refresco,1,3.62,190,900,Thursday
2387,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Refresco,1,3.52,190,666,Thursday
2387,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Agua,2,2.57,190,1378,Thursday
2387,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Cerveza,1,7.78,190,1544,Thursday
2388,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Snack,1,5.84,190,1058,Thursday
2388,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Bocadillo,2,9.96,190,1735,Thursday
2389,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Refresco,2,3.2,190,1677,Thursday
2389,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Bocadillo,2,10.29,190,687,Thursday
2389,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Snack,1,5.8,190,1179,Thursday
2390,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Snack,3,6.28,190,1785,Thursday
2390,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Agua,1,2.08,190,875,Thursday
2391,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Snack,1,5.58,190,1512,Thursday
2392,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Cerveza,1,7.91,190,902,Thursday
2392,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Agua,1,2.22,190,1263,Thursday
2392,2024-02-29,BCN-PMI,2024-02-29_BCN-PMI,Bocadillo,1,9.86,190,1436,Thursday
2393,2024-02-29,PMI-BCN,2024-02-29_PMI-BCN,Snack,2,5.74,229,1325,Thursday
2393,2024-02-29,PMI-BCN,2024-02-29_PMI-BCN,Cerveza,2,8.33,229,1620,Thursday
2393,2024-02-29,PMI-BCN,2024-02-29_PMI-BCN,Agua,3,2.62,229,1524,Thursday
2394,2024-02-29,PMI-BCN,2024-02-29_PMI-BCN,Snack,2,6.09,229,1293,Thursday
2395,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Café,3,3.82,92,1928,Friday
2395,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Cerveza,2,7.58,92,1637,Friday
2396,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Agua,3,2.58,92,809,Friday
2396,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Refresco,2,3.91,92,1089,Friday
2397,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Agua,2,2.74,92,1000,Friday
2398,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Refresco,3,3.61,92,1306,Friday
2398,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Cerveza,1,7.82,92,1377,Friday
2399,2024-03-01,MAD-BCN,2024-03-01_MAD-BCN,Café,3,3.87,92,1992,Friday
2400,2024-03-01,BCN-MAD,2024-03-01_BCN-MAD,Refresco,3,3.38,154,1652,Friday
2401,2024-03-01,BCN-MAD,2024-03-01_BCN-MAD,Café,3,4.25,154,1193,Friday
2401,2024-03-01,BCN-MAD,2024-03-01_BCN-MAD,Cerveza,2,7.57,154,1216,Friday
2402,2024-03-01,BCN-MAD,2024-03-01_BCN-MAD,Café,3,3.9,154,1221,Friday
2403,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Café,3,3.76,93,1372,Friday
2403,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Bocadillo,2,9.63,93,1565,Friday
2403,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Agua,3,2.26,93,982,Friday
2404,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Refresco,1,3.08,93,1254,Friday
2404,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Snack,1,6.12,93,1063,Friday
2405,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Snack,3,5.7,93,1211,Friday
2405,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Refresco,3,3.5,93,1202,Friday
2406,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Agua,2,2.7,93,1513,Friday
2406,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Café,1,4.32,93,1455,Friday
2406,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Bocadillo,1,9.93,93,1196,Friday
2407,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Cerveza,2,7.84,93,605,Friday
2408,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Refresco,2,3.58,93,1982,Friday
2408,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Snack,2,6.11,93,1502,Friday
2408,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Cerveza,2,7.61,93,1890,Friday
2409,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Agua,3,2.28,93,1755,Friday
2409,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Snack,1,5.54,93,1177,Friday
2409,2024-03-01,MAD-PMI,2024-03-01_MAD-PMI,Refresco,1,3.48,93,1139,Friday
2410,2024-03-01,PMI-MAD,2024-03-01_PMI-MAD,Refresco,2,3.86,185,728,Friday
2410,2024-03-01,PMI-MAD,2024-03-01_PMI-MAD,Bocadillo,1,9.97,185,1692,Friday
2410,2024-03-01,PMI-MAD,2024-03-01_PMI-MAD,Agua,1,2.25,185,1290,Friday
2411,2024-03-01,PMI-MAD,2024-03-01_PMI-MAD,Snack,3,5.8,185,903,Friday
2412,2024-03-01,MAD-AGP,2024-03-01_MAD-AGP,Café,1,3.51,113,1338,Friday
2413,2024-03-01,MAD-AGP,2024-03-01_MAD-AGP,Bocadillo,2,10.17,113,679,Friday
2413,2024-03-01,MAD-AGP,2024-03-01_MAD-AGP,Snack,1,6.14,113,625,Friday
2414,2024-03-01,MAD-AGP,2024-03-01_MAD-AGP,Café,3,4.47,113,1739,Friday
2414,2024-03-01,MAD-AGP,2024-03-01_MAD-AGP,Refresco,2,3.17,113,1313,Friday
2415,2024-03-01,MAD-AGP,2024-03-01_MAD-AGP,Cerveza,2,8.01,113,608,Friday
2416,2024-03-01,MAD-AGP,2024-03-01_MAD-AGP,Cerveza,2,8.06,113,1779,Friday
2417,2024-03-01,AGP-MAD,2024-03-01_AGP-MAD,Agua,2,2.77,153,1313,Friday
2417,2024-03-01,AGP-MAD,2024-03-01_AGP-MAD,Snack,1,5.59,153,1242,Friday
2417,2024-03-01,AGP-MAD,2024-03-01_AGP-MAD,Cerveza,1,8.46,153,1528,Friday
2418,2024-03-01,AGP-MAD,2024-03-01_AGP-MAD,Refresco,2,3.35,153,1479,Friday
2418,2024-03-01,AGP-MAD,2024-03-01_AGP-MAD,Café,2,3.94,153,833,Friday
2419,2024-03-01,AGP-MAD,2024-03-01_AGP-MAD,Bocadillo,3,10.38,153,1599,Friday
2419,2024-03-01,AGP-MAD,2024-03-01_AGP-MAD,Agua,3,2.58,153,949,Friday
2420,2024-03-01,BCN-PMI,2024-03-01_BCN-PMI,Cerveza,1,8.11,50,1599,Friday
2420,2024-03-01,BCN-PMI,2024-03-01_BCN-PMI,Refresco,3,3.65,50,783,Friday
2420,2024-03-01,BCN-PMI,2024-03-01_BCN-PMI,Agua,3,2.66,50,1534,Friday
2421,2024-03-01,BCN-PMI,2024-03-01_BCN-PMI,Agua,1,2.63,50,1612,Friday
2422,2024-03-01,PMI-BCN,2024-03-01_PMI-BCN,Snack,2,6.48,130,1547,Friday
2422,2024-03-01,PMI-BCN,2024-03-01_PMI-BCN,Café,3,4.04,130,1661,Friday
2423,2024-03-01,PMI-BCN,2024-03-01_PMI-BCN,Refresco,3,3.98,130,1106,Friday
2423,2024-03-01,PMI-BCN,2024-03-01_PMI-BCN,Cerveza,1,7.54,130,642,Friday
2424,2024-03-01,PMI-BCN,2024-03-01_PMI-BCN,Cerveza,3,7.95,130,1778,Friday
2424,2024-03-01,PMI-BCN,2024-03-01_PMI-BCN,Agua,1,2.53,130,1330,Friday
2424,2024-03-01,PMI-BCN,2024-03-01_PMI-BCN,Snack,2,5.59,130,619,Friday
2425,2024-03-02,MAD-BCN,2024-03-02_MAD-BCN,Refresco,2,3.6,152,1181,Saturday
2425,2024-03-02,MAD-BCN,2024-03-02_MAD-BCN,Cerveza,3,7.61,152,1388,Saturday
2425,2024-03-02,MAD-BCN,2024-03-02_MAD-BCN,Agua,3,2.98,152,1223,Saturday
2426,2024-03-02,MAD-BCN,2024-03-02_MAD-BCN,Bocadillo,2,10.07,152,1931,Saturday
2426,2024-03-02,MAD-BCN,2024-03-02_MAD-BCN,Agua,1,2.13,152,1871,Saturday
2426,2024-03-02,MAD-BCN,2024-03-02_MAD-BCN,Cerveza,1,8.04,152,1659,Saturday
2427,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Refresco,1,3.14,55,1114,Saturday
2427,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Snack,2,5.78,55,1744,Saturday
2428,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Bocadillo,2,9.6,55,1204,Saturday
2428,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Snack,1,5.91,55,1708,Saturday
2429,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Café,1,4.35,55,607,Saturday
2429,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Cerveza,2,7.88,55,702,Saturday
2430,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Snack,1,6.45,55,1853,Saturday
2430,2024-03-02,BCN-MAD,2024-03-02_BCN-MAD,Cerveza,2,8.23,55,1787,Saturday
2431,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Snack,1,6.08,139,621,Saturday
2432,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Café,3,4.27,139,1530,Saturday
2432,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Refresco,2,3.05,139,1806,Saturday
2433,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Refresco,3,3.47,139,1639,Saturday
2434,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Cerveza,3,7.88,139,1200,Saturday
2434,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Snack,1,6.29,139,1274,Saturday
2435,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Agua,3,2.97,139,696,Saturday
2436,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Refresco,2,3.6,139,1641,Saturday
2436,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Cerveza,3,8.09,139,798,Saturday
2437,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Snack,2,5.99,139,1237,Saturday
2437,2024-03-02,MAD-PMI,2024-03-02_MAD-PMI,Cerveza,3,8.15,139,1676,Saturday
2438,2024-03-02,PMI-MAD,2024-03-02_PMI-MAD,Bocadillo,1,9.6,133,1537,Saturday
2439,2024-03-02,PMI-MAD,2024-03-02_PMI-MAD,Agua,3,2.26,133,1128,Saturday
2440,2024-03-02,PMI-MAD,2024-03-02_PMI-MAD,Refresco,1,3.86,133,1214,Saturday
2441,2024-03-02,PMI-MAD,2024-03-02_PMI-MAD,Agua,1,2.49,133,786,Saturday
2441,2024-03-02,PMI-MAD,2024-03-02_PMI-MAD,Café,2,3.83,133,1868,Saturday
2442,2024-03-02,PMI-MAD,2024-03-02_PMI-MAD,Snack,2,6.03,133,1345,Saturday
2443,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Cerveza,3,7.81,140,1778,Saturday
2443,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Snack,1,5.51,140,1273,Saturday
2444,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Cerveza,1,7.82,140,1071,Saturday
2444,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Refresco,3,3.81,140,1395,Saturday
2444,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Agua,2,2.61,140,1527,Saturday
2445,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Bocadillo,1,9.81,140,1409,Saturday
2445,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Cerveza,2,7.83,140,1310,Saturday
2445,2024-03-02,MAD-AGP,2024-03-02_MAD-AGP,Refresco,2,3.78,140,1278,Saturday
2446,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Snack,2,6.49,240,1917,Saturday
2446,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Bocadillo,3,9.87,240,1072,Saturday
2446,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Agua,1,2.2,240,1957,Saturday
2447,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Refresco,2,3.3,240,1355,Saturday
2447,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Snack,1,5.59,240,812,Saturday
2448,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Snack,3,5.83,240,998,Saturday
2448,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Café,2,3.98,240,1662,Saturday
2449,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Agua,3,2.66,240,883,Saturday
2449,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Cerveza,3,8.01,240,1083,Saturday
2450,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Refresco,2,3.96,240,1329,Saturday
2450,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Bocadillo,3,10.4,240,610,Saturday
2450,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Cerveza,3,7.58,240,1645,Saturday
2451,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Agua,3,2.65,240,884,Saturday
2452,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Bocadillo,1,9.74,240,911,Saturday
2453,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Café,3,4.4,240,1012,Saturday
2453,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Agua,1,2.05,240,1430,Saturday
2453,2024-03-02,AGP-MAD,2024-03-02_AGP-MAD,Bocadillo,3,10.27,240,1466,Saturday
2454,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Refresco,1,3.7,249,1533,Saturday
2454,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Bocadillo,3,10.47,249,1981,Saturday
2454,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Cerveza,3,7.85,249,1926,Saturday
2455,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Snack,2,6.43,249,1774,Saturday
2455,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Refresco,3,3.7,249,885,Saturday
2455,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Café,2,3.56,249,1039,Saturday
2456,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Snack,3,6.22,249,1804,Saturday
2456,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Bocadillo,3,10.09,249,1908,Saturday
2456,2024-03-02,BCN-PMI,2024-03-02_BCN-PMI,Refresco,2,3.63,249,1687,Saturday
2457,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Agua,1,2.05,74,883,Saturday
2457,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Bocadillo,1,9.69,74,1715,Saturday
2457,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Snack,2,5.89,74,707,Saturday
2458,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Agua,2,2.75,74,1222,Saturday
2458,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Café,3,3.64,74,1422,Saturday
2459,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Cerveza,2,8.18,74,1326,Saturday
2459,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Bocadillo,2,10.31,74,1211,Saturday
2459,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Agua,1,2.55,74,1443,Saturday
2460,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Cerveza,3,8.23,74,1958,Saturday
2461,2024-03-02,PMI-BCN,2024-03-02_PMI-BCN,Snack,2,6.29,74,730,Saturday
